label_seed,patient_id,synthetic_label,n_cells
1003,MH8919283,null_03,31
1003,MH8919332,null_03,35
1003,MH8919333,null_03,33
1003,newcastle65,null_03,36
1003,newcastle74,null_03,34
1003,CV0902,null_04,30
1003,CV0904,null_04,36
1003,CV0911,null_04,34
1003,CV0915,null_04,34
1003,CV0917,null_04,35
1003,CV0926,null_04,32
1003,CV0929,null_04,30
1003,CV0934,null_04,35
1003,CV0939,null_04,35
1003,CV0940,null_04,35
1003,CV0944,null_04,34
1003,MH8919176,null_04,35
1003,MH8919177,null_04,35
1003,MH8919178,null_04,34
1003,MH8919179,null_04,34
1003,MH8919226,null_04,31
1003,MH8919227,null_04,30
1003,MH8919282,null_04,35
1003,MH8919283,null_04,31
1003,MH8919332,null_04,35
1003,MH8919333,null_04,33
1003,newcastle65,null_04,36
1003,newcastle74,null_04,34
1003,CV0902,null_05,31
1003,CV0904,null_05,35
1003,CV0911,null_05,34
1003,CV0915,null_05,35
1003,CV0917,null_05,36
1003,CV0926,null_05,32
1003,CV0929,null_05,31
1003,CV0934,null_05,34
1003,CV0939,null_05,35
1003,CV0940,null_05,34
1003,CV0944,null_05,34
1003,MH8919176,null_05,35
1003,MH8919177,null_05,35
1003,MH8919178,null_05,35
1003,MH8919179,null_05,34
1003,MH8919226,null_05,31
1003,MH8919227,null_05,31
1003,MH8919282,null_05,36
1003,MH8919283,null_05,31
1003,MH8919332,null_05,35
1003,MH8919333,null_05,34
1003,newcastle65,null_05,36
1003,newcastle74,null_05,34
1003,CV0902,null_06,31
1003,CV0904,null_06,35
1003,CV0911,null_06,34
1003,CV0915,null_06,34
1003,CV0917,null_06,36
1003,CV0926,null_06,32
1003,CV0929,null_06,31
1003,CV0934,null_06,34
1003,CV0939,null_06,35
1003,CV0940,null_06,34
1003,CV0944,null_06,34
1003,MH8919176,null_06,35
1003,MH8919177,null_06,36
1003,MH8919178,null_06,35
1003,MH8919179,null_06,33
1003,MH8919226,null_06,31
1003,MH8919227,null_06,31
1003,MH8919282,null_06,35
1003,MH8919283,null_06,32
1003,MH8919332,null_06,35
1003,MH8919333,null_06,33
1003,newcastle65,null_06,36
1003,newcastle74,null_06,35
1003,CV0902,null_07,31
1003,CV0904,null_07,35
1003,CV0911,null_07,34
1003,CV0915,null_07,35
1003,CV0917,null_07,36
1003,CV0926,null_07,32
1003,CV0929,null_07,31
1003,CV0934,null_07,35
1003,CV0939,null_07,35
1003,CV0940,null_07,35
1003,CV0944,null_07,33
1003,MH8919176,null_07,34
1003,MH8919177,null_07,36
1003,MH8919178,null_07,35
1003,MH8919179,null_07,34
1003,MH8919226,null_07,32
1003,MH8919227,null_07,30
1003,MH8919282,null_07,35
1003,MH8919283,null_07,31
1003,MH8919332,null_07,35
1003,MH8919333,null_07,34
1003,newcastle65,null_07,36
1003,newcastle74,null_07,34
1003,CV0902,null_08,30
1003,CV0904,null_08,35
1003,CV0911,null_08,34
1003,CV0915,null_08,35
1003,CV0917,null_08,35
1003,CV0926,null_08,32
1003,CV0929,null_08,31
1003,CV0934,null_08,34
1003,CV0939,null_08,35
1003,CV0940,null_08,34
1003,CV0944,null_08,34
1003,MH8919176,null_08,34
1003,MH8919177,null_08,36
1003,MH8919178,null_08,34
1003,MH8919179,null_08,33
1003,MH8919226,null_08,31
1003,MH8919227,null_08,30
1003,MH8919282,null_08,36
1003,MH8919283,null_08,31
1003,MH8919332,null_08,35
1003,MH8919333,null_08,34
1003,newcastle65,null_08,36
1003,newcastle74,null_08,35
1003,CV0902,null_09,31
1003,CV0904,null_09,36
1003,CV0911,null_09,34
1003,CV0915,null_09,35
1003,CV0917,null_09,36
1003,CV0926,null_09,32
1003,CV0929,null_09,31
1003,CV0934,null_09,35
1003,CV0939,null_09,36
1003,CV0940,null_09,35
1003,CV0944,null_09,34
1003,MH8919176,null_09,34
1003,MH8919177,null_09,36
1003,MH8919178,null_09,34
1003,MH8919179,null_09,34
1003,MH8919226,null_09,31
1003,MH8919227,null_09,30
1003,MH8919282,null_09,35
1003,MH8919283,null_09,31
1003,MH8919332,null_09,35
1003,MH8919333,null_09,33
1003,newcastle65,null_09,36
1003,newcastle74,null_09,35
1003,CV0902,null_10,31
1003,CV0904,null_10,36
1003,CV0911,null_10,34
1003,CV0915,null_10,35
1003,CV0917,null_10,35
1003,CV0926,null_10,32
1003,CV0929,null_10,31
1003,CV0934,null_10,34
1003,CV0939,null_10,35
1003,CV0940,null_10,34
1003,CV0944,null_10,34
1003,MH8919176,null_10,35
1003,MH8919177,null_10,36
1003,MH8919178,null_10,34
1003,MH8919179,null_10,33
1003,MH8919226,null_10,31
1003,MH8919227,null_10,31
1003,MH8919282,null_10,36
1003,MH8919283,null_10,32
1003,MH8919332,null_10,36
1003,MH8919333,null_10,34
1003,newcastle65,null_10,36
1003,newcastle74,null_10,34
1003,CV0902,null_11,31
1003,CV0904,null_11,35
1003,CV0911,null_11,34
1003,CV0915,null_11,35
1003,CV0917,null_11,36
1003,CV0926,null_11,32
1003,CV0929,null_11,31
1003,CV0934,null_11,34
1003,CV0939,null_11,36
1003,CV0940,null_11,34
1003,CV0944,null_11,34
1003,MH8919176,null_11,34
1003,MH8919177,null_11,35
1003,MH8919178,null_11,35
1003,MH8919179,null_11,34
1003,MH8919226,null_11,31
1003,MH8919227,null_11,31
1003,MH8919282,null_11,36
1003,MH8919283,null_11,32
1003,MH8919332,null_11,35
1003,MH8919333,null_11,34
1003,newcastle65,null_11,36
1003,newcastle74,null_11,35
1003,CV0902,null_12,30
1003,CV0904,null_12,36
1003,CV0911,null_12,34
1003,CV0915,null_12,35
1003,CV0917,null_12,35
1003,CV0926,null_12,32
1003,CV0929,null_12,31
1003,CV0934,null_12,34
1003,CV0939,null_12,35
1003,CV0940,null_12,35
1003,CV0944,null_12,34
1003,MH8919176,null_12,35
1003,MH8919177,null_12,36
1003,MH8919178,null_12,34
1003,MH8919179,null_12,34
1003,MH8919226,null_12,31
1003,MH8919227,null_12,31
1003,MH8919282,null_12,35
1003,MH8919283,null_12,31
1003,MH8919332,null_12,35
1003,MH8919333,null_12,34
1003,newcastle65,null_12,36
1003,newcastle74,null_12,34
1003,CV0902,null_13,30
1003,CV0904,null_13,36
1003,CV0911,null_13,34
1003,CV0915,null_13,35
1003,CV0917,null_13,36
1003,CV0926,null_13,32
1003,CV0929,null_13,31
1003,CV0934,null_13,34
1003,CV0939,null_13,35
1003,CV0940,null_13,34
1003,CV0944,null_13,34
1003,MH8919176,null_13,35
1003,MH8919177,null_13,36
1003,MH8919178,null_13,34
1003,MH8919179,null_13,34
1003,MH8919226,null_13,31
1003,MH8919227,null_13,31
1003,MH8919282,null_13,36
1003,MH8919283,null_13,31
1003,MH8919332,null_13,36
1003,MH8919333,null_13,33
1003,newcastle65,null_13,36
1003,newcastle74,null_13,35
1004,CV0902,null_01,31
1004,CV0904,null_01,35
1004,CV0911,null_01,34
1004,CV0915,null_01,34
1004,CV0917,null_01,36
1004,CV0926,null_01,32
1004,CV0929,null_01,31
1004,CV0934,null_01,35
1004,CV0939,null_01,36
1004,CV0940,null_01,34
1004,CV0944,null_01,34
1004,MH8919176,null_01,35
1004,MH8919177,null_01,36
1004,MH8919178,null_01,34
1004,MH8919179,null_01,34
1004,MH8919226,null_01,31
1004,MH8919227,null_01,31
1004,MH8919282,null_01,35
1004,MH8919283,null_01,31
1004,MH8919332,null_01,36
1004,MH8919333,null_01,33
1004,newcastle65,null_01,36
1004,newcastle74,null_01,34
1004,CV0902,null_02,31
1004,CV0904,null_02,36
1004,CV0911,null_02,34
1004,CV0915,null_02,35
1004,CV0917,null_02,36
1004,CV0926,null_02,32
1004,CV0929,null_02,31
1004,CV0934,null_02,35
1004,CV0939,null_02,35
1004,CV0940,null_02,35
1004,CV0944,null_02,34
1004,MH8919176,null_02,35
1004,MH8919177,null_02,36
1004,MH8919178,null_02,34
1004,MH8919179,null_02,34
1004,MH8919226,null_02,31
1004,MH8919227,null_02,31
1004,MH8919282,null_02,35
1004,MH8919283,null_02,31
1004,MH8919332,null_02,35
1004,MH8919333,null_02,33
1004,newcastle65,null_02,36
1004,newcastle74,null_02,34
1004,CV0902,null_03,30
1004,CV0904,null_03,36
1004,CV0911,null_03,34
1004,CV0915,null_03,35
1004,CV0917,null_03,35
1004,CV0926,null_03,32
1004,CV0929,null_03,31
1004,CV0934,null_03,35
1004,CV0939,null_03,35
1004,CV0940,null_03,35
1004,CV0944,null_03,34
1004,MH8919176,null_03,35
1004,MH8919177,null_03,35
1004,MH8919178,null_03,34
1004,MH8919179,null_03,34
1004,MH8919226,null_03,31
1004,MH8919227,null_03,31
1004,MH8919282,null_03,36
1004,MH8919283,null_03,31
1004,MH8919332,null_03,35
1004,MH8919333,null_03,33
1004,newcastle65,null_03,36
1004,newcastle74,null_03,34
1004,CV0902,null_04,30
1004,CV0904,null_04,35
1004,CV0911,null_04,34
1004,CV0915,null_04,35
1004,CV0917,null_04,36
1004,CV0926,null_04,32
1004,CV0929,null_04,31
1004,CV0934,null_04,34
1004,CV0939,null_04,36
1004,CV0940,null_04,34
1004,CV0944,null_04,34
1004,MH8919176,null_04,35
1004,MH8919177,null_04,36
1004,MH8919178,null_04,35
1004,MH8919179,null_04,34
1004,MH8919226,null_04,32
1004,MH8919227,null_04,30
1004,MH8919282,null_04,36
1004,MH8919283,null_04,31
1004,MH8919332,null_04,35
1004,MH8919333,null_04,34
1004,newcastle65,null_04,36
1004,newcastle74,null_04,35
1004,CV0902,null_05,31
1004,CV0904,null_05,36
1004,CV0911,null_05,34
1004,CV0915,null_05,35
1004,CV0917,null_05,36
1004,CV0926,null_05,32
1004,CV0929,null_05,31
1004,CV0934,null_05,34
1004,CV0939,null_05,35
1004,CV0940,null_05,34
1004,CV0944,null_05,34
1004,MH8919176,null_05,34
1004,MH8919177,null_05,36
1004,MH8919178,null_05,34
1004,MH8919179,null_05,33
1004,MH8919226,null_05,31
1004,MH8919227,null_05,30
1004,MH8919282,null_05,35
1004,MH8919283,null_05,31
1004,MH8919332,null_05,36
1004,MH8919333,null_05,34
1004,newcastle65,null_05,36
1004,newcastle74,null_05,35
1004,CV0902,null_06,30
1004,CV0904,null_06,35
1004,CV0911,null_06,34
1004,CV0915,null_06,35
1004,CV0917,null_06,35
1004,CV0926,null_06,33
1004,CV0929,null_06,31
1004,CV0934,null_06,34
1004,CV0939,null_06,35
1004,CV0940,null_06,34
1004,CV0944,null_06,34
1004,MH8919176,null_06,35
1004,MH8919177,null_06,36
1004,MH8919178,null_06,34
1004,MH8919179,null_06,33
1004,MH8919226,null_06,32
1004,MH8919227,null_06,31
1004,MH8919282,null_06,35
1004,MH8919283,null_06,31
1004,MH8919332,null_06,35
1004,MH8919333,null_06,33
1004,newcastle65,null_06,36
1004,newcastle74,null_06,34
1004,CV0902,null_07,30
1004,CV0904,null_07,35
1004,CV0911,null_07,34
1004,CV0915,null_07,34
1004,CV0917,null_07,35
1004,CV0926,null_07,32
1004,CV0929,null_07,31
1004,CV0934,null_07,34
1004,CV0939,null_07,36
1004,CV0940,null_07,34
1004,CV0944,null_07,34
1004,MH8919176,null_07,35
1004,MH8919177,null_07,36
1004,MH8919178,null_07,34
1004,MH8919179,null_07,34
1004,MH8919226,null_07,31
1004,MH8919227,null_07,30
1004,MH8919282,null_07,36
1004,MH8919283,null_07,31
1004,MH8919332,null_07,35
1004,MH8919333,null_07,34
1004,newcastle65,null_07,36
1004,newcastle74,null_07,35
1004,CV0902,null_08,31
1004,CV0904,null_08,36
1004,CV0911,null_08,34
1004,CV0915,null_08,35
1004,CV0917,null_08,36
1004,CV0926,null_08,32
1004,CV0929,null_08,31
1004,CV0934,null_08,34
1004,CV0939,null_08,35
1004,CV0940,null_08,34
1004,CV0944,null_08,34
1004,MH8919176,null_08,34
1004,MH8919177,null_08,36
1004,MH8919178,null_08,34
1004,MH8919179,null_08,34
1004,MH8919226,null_08,31
1004,MH8919227,null_08,31
1004,MH8919282,null_08,36
1004,MH8919283,null_08,32
1004,MH8919332,null_08,35
1004,MH8919333,null_08,33
1004,newcastle65,null_08,36
1004,newcastle74,null_08,34
1004,CV0902,null_09,30
1004,CV0904,null_09,36
1004,CV0911,null_09,34
1004,CV0915,null_09,35
1004,CV0917,null_09,35
1004,CV0926,null_09,32
1004,CV0929,null_09,31
1004,CV0934,null_09,34
1004,CV0939,null_09,35
1004,CV0940,null_09,34
1004,CV0944,null_09,34
1004,MH8919176,null_09,34
1004,MH8919177,null_09,36
1004,MH8919178,null_09,35
1004,MH8919179,null_09,34
1004,MH8919226,null_09,31
1004,MH8919227,null_09,30
1004,MH8919282,null_09,36
1004,MH8919283,null_09,31
1004,MH8919332,null_09,35
1004,MH8919333,null_09,34
1004,newcastle65,null_09,36
1004,newcastle74,null_09,35
1004,CV0902,null_10,31
1004,CV0904,null_10,35
1004,CV0911,null_10,34
1004,CV0915,null_10,34
1004,CV0917,null_10,36
1004,CV0926,null_10,32
1004,CV0929,null_10,31
1004,CV0934,null_10,34
1004,CV0939,null_10,35
1004,CV0940,null_10,35
1004,CV0944,null_10,34
1004,MH8919176,null_10,35
1004,MH8919177,null_10,36
1004,MH8919178,null_10,34
1004,MH8919179,null_10,34
1004,MH8919226,null_10,31
1004,MH8919227,null_10,31
1004,MH8919282,null_10,35
1004,MH8919283,null_10,31
1004,MH8919332,null_10,35
1004,MH8919333,null_10,34
1004,newcastle65,null_10,36
1004,newcastle74,null_10,34
1004,CV0902,null_11,31
1004,CV0904,null_11,36
1004,CV0911,null_11,34
1004,CV0915,null_11,35
1004,CV0917,null_11,36
1004,CV0926,null_11,32
1004,CV0929,null_11,31
1004,CV0934,null_11,34
1004,CV0939,null_11,35
1004,CV0940,null_11,35
1004,CV0944,null_11,34
1004,MH8919176,null_11,35
1004,MH8919177,null_11,35
1004,MH8919178,null_11,34
1004,MH8919179,null_11,33
1004,MH8919226,null_11,31
1004,MH8919227,null_11,30
1004,MH8919282,null_11,36
1004,MH8919283,null_11,32
1004,MH8919332,null_11,35
1004,MH8919333,null_11,33
1004,newcastle65,null_11,36
1004,newcastle74,null_11,34
1004,CV0902,null_12,31
1004,CV0904,null_12,35
1004,CV0911,null_12,34
1004,CV0915,null_12,34
1004,CV0917,null_12,35
1004,CV0926,null_12,32
1004,CV0929,null_12,31
1004,CV0934,null_12,35
1004,CV0939,null_12,35
1004,CV0940,null_12,35
1004,CV0944,null_12,33
1004,MH8919176,null_12,34
1004,MH8919177,null_12,35
1004,MH8919178,null_12,35
1004,MH8919179,null_12,34
1004,MH8919226,null_12,31
1004,MH8919227,null_12,30
1004,MH8919282,null_12,36
1004,MH8919283,null_12,31
1004,MH8919332,null_12,35
1004,MH8919333,null_12,34
1004,newcastle65,null_12,36
1004,newcastle74,null_12,35
1004,CV0902,null_13,31
1004,CV0904,null_13,36
1004,CV0911,null_13,34
1004,CV0915,null_13,35
1004,CV0917,null_13,36
1004,CV0926,null_13,32
1004,CV0929,null_13,30
1004,CV0934,null_13,34
1004,CV0939,null_13,35
1004,CV0940,null_13,34
1004,CV0944,null_13,34
1004,MH8919176,null_13,34
1004,MH8919177,null_13,36
1004,MH8919178,null_13,35
1004,MH8919179,null_13,34
1004,MH8919226,null_13,31
1004,MH8919227,null_13,30
1004,MH8919282,null_13,36
1004,MH8919283,null_13,32
1004,MH8919332,null_13,36
1004,MH8919333,null_13,34
1004,newcastle65,null_13,36
1004,newcastle74,null_13,35
1005,CV0902,null_01,31
1005,CV0904,null_01,36
1005,CV0911,null_01,34
1005,CV0915,null_01,35
1005,CV0917,null_01,36
1005,CV0926,null_01,32
1005,CV0929,null_01,31
1005,CV0934,null_01,35
1005,CV0939,null_01,35
1005,CV0940,null_01,35
1005,CV0944,null_01,34
1005,MH8919176,null_01,34
1005,MH8919177,null_01,35
1005,MH8919178,null_01,34
1005,MH8919179,null_01,34
1005,MH8919226,null_01,31
1005,MH8919227,null_01,30
1005,MH8919282,null_01,36
1005,MH8919283,null_01,31
1005,MH8919332,null_01,36
1005,MH8919333,null_01,34
1005,newcastle65,null_01,36
1005,newcastle74,null_01,34
1005,CV0902,null_02,30
1005,CV0904,null_02,35
1005,CV0911,null_02,34
1005,CV0915,null_02,35
1005,CV0917,null_02,36
1005,CV0926,null_02,32
1005,CV0929,null_02,31
1005,CV0934,null_02,35
1005,CV0939,null_02,36
1005,CV0940,null_02,35
1005,CV0944,null_02,34
1005,MH8919176,null_02,35
1005,MH8919177,null_02,35
1005,MH8919178,null_02,34
1005,MH8919179,null_02,34
1005,MH8919226,null_02,31
1005,MH8919227,null_02,31
1005,MH8919282,null_02,35
1005,MH8919283,null_02,31
1005,MH8919332,null_02,35
1005,MH8919333,null_02,33
1005,newcastle65,null_02,36
1005,newcastle74,null_02,34
1005,CV0902,null_03,31
1005,CV0904,null_03,35
1005,CV0911,null_03,34
1005,CV0915,null_03,34
1005,CV0917,null_03,35
1005,CV0926,null_03,33
1005,CV0929,null_03,31
1005,CV0934,null_03,34
1005,CV0939,null_03,35
1005,CV0940,null_03,34
1005,CV0944,null_03,34
1005,MH8919176,null_03,35
1005,MH8919177,null_03,36
1005,MH8919178,null_03,35
1005,MH8919179,null_03,34
1005,MH8919226,null_03,31
1005,MH8919227,null_03,31
1005,MH8919282,null_03,36
1005,MH8919283,null_03,32
1005,MH8919332,null_03,35
1005,MH8919333,null_03,34
1005,newcastle65,null_03,36
1005,newcastle74,null_03,35
1005,CV0902,null_04,31
1005,CV0904,null_04,36
1005,CV0911,null_04,34
1005,CV0915,null_04,34
1005,CV0917,null_04,35
1005,CV0926,null_04,32
1005,CV0929,null_04,31
1005,CV0934,null_04,34
1005,CV0939,null_04,35
1005,CV0940,null_04,35
1005,CV0944,null_04,34
1005,MH8919176,null_04,35
1005,MH8919177,null_04,36
1005,MH8919178,null_04,35
1005,MH8919179,null_04,33
1005,MH8919226,null_04,32
1005,MH8919227,null_04,31
1005,MH8919282,null_04,36
1005,MH8919283,null_04,31
1005,MH8919332,null_04,35
1005,MH8919333,null_04,33
1005,newcastle65,null_04,36
1005,newcastle74,null_04,35
1005,CV0902,null_05,30
1005,CV0904,null_05,35
1005,CV0911,null_05,34
1005,CV0915,null_05,35
1005,CV0917,null_05,36
1005,CV0926,null_05,32
1005,CV0929,null_05,31
1005,CV0934,null_05,34
1005,CV0939,null_05,35
1005,CV0940,null_05,35
1005,CV0944,null_05,34
1005,MH8919176,null_05,34
1005,MH8919177,null_05,36
1005,MH8919178,null_05,34
1005,MH8919179,null_05,34
1005,MH8919226,null_05,32
1005,MH8919227,null_05,31
1005,MH8919282,null_05,35
1005,MH8919283,null_05,31
1005,MH8919332,null_05,35
1005,MH8919333,null_05,34
1005,newcastle65,null_05,36
1005,newcastle74,null_05,34
1005,CV0902,null_06,31
1005,CV0904,null_06,35
1005,CV0911,null_06,34
1005,CV0915,null_06,35
1005,CV0917,null_06,36
1005,CV0926,null_06,32
1005,CV0929,null_06,31
1005,CV0934,null_06,34
1005,CV0939,null_06,35
1005,CV0940,null_06,34
1005,CV0944,null_06,34
1005,MH8919176,null_06,34
1005,MH8919177,null_06,36
1005,MH8919178,null_06,34
1005,MH8919179,null_06,34
1005,MH8919226,null_06,31
1005,MH8919227,null_06,30
1005,MH8919282,null_06,35
1005,MH8919283,null_06,31
1005,MH8919332,null_06,36
1005,MH8919333,null_06,33
1005,newcastle65,null_06,36
1005,newcastle74,null_06,35
1005,CV0902,null_07,30
1005,CV0904,null_07,36
1005,CV0911,null_07,34
1005,CV0915,null_07,35
1005,CV0917,null_07,35
1005,CV0926,null_07,32
1005,CV0929,null_07,31
1005,CV0934,null_07,35
1005,CV0939,null_07,35
1005,CV0940,null_07,34
1005,CV0944,null_07,34
1005,MH8919176,null_07,35
1005,MH8919177,null_07,36
1005,MH8919178,null_07,34
1005,MH8919179,null_07,34
1005,MH8919226,null_07,31
1005,MH8919227,null_07,31
1005,MH8919282,null_07,36
1005,MH8919283,null_07,31
1005,MH8919332,null_07,35
1005,MH8919333,null_07,34
1005,newcastle65,null_07,36
1005,newcastle74,null_07,34
1005,CV0902,null_08,31
1005,CV0904,null_08,35
1005,CV0911,null_08,34
1005,CV0915,null_08,35
1005,CV0917,null_08,35
1005,CV0926,null_08,32
1005,CV0929,null_08,31
1005,CV0934,null_08,34
1005,CV0939,null_08,35
1005,CV0940,null_08,34
1005,CV0944,null_08,34
1005,MH8919176,null_08,35
1005,MH8919177,null_08,36
1005,MH8919178,null_08,34
1005,MH8919179,null_08,34
1005,MH8919226,null_08,31
1005,MH8919227,null_08,30
1005,MH8919282,null_08,36
1005,MH8919283,null_08,31
1005,MH8919332,null_08,35
1005,MH8919333,null_08,33
1005,newcastle65,null_08,36
1005,newcastle74,null_08,34
1005,CV0902,null_09,31
1005,CV0904,null_09,36
1005,CV0911,null_09,34
1005,CV0915,null_09,35
1005,CV0917,null_09,35
1005,CV0926,null_09,32
1005,CV0929,null_09,31
1005,CV0934,null_09,34
1005,CV0939,null_09,36
1005,CV0940,null_09,35
1005,CV0944,null_09,34
1005,MH8919176,null_09,35
1005,MH8919177,null_09,36
1005,MH8919178,null_09,34
1005,MH8919179,null_09,33
1005,MH8919226,null_09,31
1005,MH8919227,null_09,30
1005,MH8919282,null_09,36
1005,MH8919283,null_09,32
1005,MH8919332,null_09,35
1005,MH8919333,null_09,33
1005,newcastle65,null_09,36
1005,newcastle74,null_09,35
1005,CV0902,null_10,30
1005,CV0904,null_10,36
1005,CV0911,null_10,34
1005,CV0915,null_10,35
1005,CV0917,null_10,36
1005,CV0926,null_10,32
1005,CV0929,null_10,31
1005,CV0934,null_10,34
1005,CV0939,null_10,35
1005,CV0940,null_10,34
1005,CV0944,null_10,34
1005,MH8919176,null_10,34
1005,MH8919177,null_10,36
1005,MH8919178,null_10,34
1005,MH8919179,null_10,33
1005,MH8919226,null_10,31
1005,MH8919227,null_10,31
1005,MH8919282,null_10,36
1005,MH8919283,null_10,31
1005,MH8919332,null_10,35
1005,MH8919333,null_10,34
1005,newcastle65,null_10,36
1005,newcastle74,null_10,35
1005,CV0902,null_11,30
1005,CV0904,null_11,36
1005,CV0911,null_11,34
1005,CV0915,null_11,35
1005,CV0917,null_11,36
1005,CV0926,null_11,32
1005,CV0929,null_11,31
1005,CV0934,null_11,34
1005,CV0939,null_11,35
1005,CV0940,null_11,34
1005,CV0944,null_11,34
1005,MH8919176,null_11,35
1005,MH8919177,null_11,36
1005,MH8919178,null_11,35
1005,MH8919179,null_11,34
1005,MH8919226,null_11,31
1005,MH8919227,null_11,30
1005,MH8919282,null_11,35
1005,MH8919283,null_11,31
1005,MH8919332,null_11,35
1005,MH8919333,null_11,34
1005,newcastle65,null_11,36
1005,newcastle74,null_11,34
1005,CV0902,null_12,31
1005,CV0904,null_12,36
1005,CV0911,null_12,34
1005,CV0915,null_12,34
1005,CV0917,null_12,36
1005,CV0926,null_12,32
1005,CV0929,null_12,31
1005,CV0934,null_12,35
1005,CV0939,null_12,36
1005,CV0940,null_12,34
1005,CV0944,null_12,33
1005,MH8919176,null_12,35
1005,MH8919177,null_12,35
1005,MH8919178,null_12,34
1005,MH8919179,null_12,34
1005,MH8919226,null_12,31
1005,MH8919227,null_12,30
1005,MH8919282,null_12,36
1005,MH8919283,null_12,31
1005,MH8919332,null_12,36
1005,MH8919333,null_12,33
1005,newcastle65,null_12,36
1005,newcastle74,null_12,35
1005,CV0902,null_13,31
1005,CV0904,null_13,35
1005,CV0911,null_13,34
1005,CV0915,null_13,34
1005,CV0917,null_13,36
1005,CV0926,null_13,32
1005,CV0929,null_13,30
1005,CV0934,null_13,34
1005,CV0939,null_13,35
1005,CV0940,null_13,34
1005,CV0944,null_13,34
1005,MH8919176,null_13,34
1005,MH8919177,null_13,36
1005,MH8919178,null_13,35
1005,MH8919179,null_13,34
1005,MH8919226,null_13,31
1005,MH8919227,null_13,30
1005,MH8919282,null_13,35
1005,MH8919283,null_13,32
1005,MH8919332,null_13,35
1005,MH8919333,null_13,34
1005,newcastle65,null_13,36
1005,newcastle74,null_13,34
1006,CV0902,null_01,30
1006,CV0904,null_01,36
1006,CV0911,null_01,34
1006,CV0915,null_01,35
1006,CV0917,null_01,35
1006,CV0926,null_01,32
1006,CV0929,null_01,31
1006,CV0934,null_01,34
1006,CV0939,null_01,35
1006,CV0940,null_01,34
1006,CV0944,null_01,34
1006,MH8919176,null_01,34
1006,MH8919177,null_01,36
1006,MH8919178,null_01,34
1006,MH8919179,null_01,34
1006,MH8919226,null_01,31
1006,MH8919227,null_01,30
1006,MH8919282,null_01,36
1006,MH8919283,null_01,31
1006,MH8919332,null_01,35
1006,MH8919333,null_01,33
1006,newcastle65,null_01,36
1006,newcastle74,null_01,35
1006,CV0902,null_02,31
1006,CV0904,null_02,35
1006,CV0911,null_02,34
1006,CV0915,null_02,35
1006,CV0917,null_02,35
1006,CV0926,null_02,32
1006,CV0929,null_02,31
1006,CV0934,null_02,34
1006,CV0939,null_02,36
1006,CV0940,null_02,34
1006,CV0944,null_02,34
1006,MH8919176,null_02,35
1006,MH8919177,null_02,36
1006,MH8919178,null_02,34
1006,MH8919179,null_02,33
1006,MH8919226,null_02,31
1006,MH8919227,null_02,30
1006,MH8919282,null_02,35
1006,MH8919283,null_02,32
1006,MH8919332,null_02,35
1006,MH8919333,null_02,34
1006,newcastle65,null_02,36
1006,newcastle74,null_02,34
1006,CV0902,null_03,31
1006,CV0904,null_03,36
1006,CV0911,null_03,34
1006,CV0915,null_03,35
1006,CV0917,null_03,36
1006,CV0926,null_03,32
1006,CV0929,null_03,31
1006,CV0934,null_03,35
1006,CV0939,null_03,35
1006,CV0940,null_03,34
1006,CV0944,null_03,34
1006,MH8919176,null_03,35
1006,MH8919177,null_03,36
1006,MH8919178,null_03,35
1006,MH8919179,null_03,34
1006,MH8919226,null_03,31
1006,MH8919227,null_03,30
1006,MH8919282,null_03,35
1006,MH8919283,null_03,32
1006,MH8919332,null_03,35
1006,MH8919333,null_03,34
1006,newcastle65,null_03,36
1006,newcastle74,null_03,34
1006,CV0902,null_04,31
1006,CV0904,null_04,35
1006,CV0911,null_04,34
1006,CV0915,null_04,35
1006,CV0917,null_04,35
1006,CV0926,null_04,32
1006,CV0929,null_04,31
1006,CV0934,null_04,35
1006,CV0939,null_04,35
1006,CV0940,null_04,35
1006,CV0944,null_04,34
1006,MH8919176,null_04,35
1006,MH8919177,null_04,35
1006,MH8919178,null_04,34
1006,MH8919179,null_04,34
1006,MH8919226,null_04,31
1006,MH8919227,null_04,31
1006,MH8919282,null_04,36
1006,MH8919283,null_04,31
1006,MH8919332,null_04,35
1006,MH8919333,null_04,34
1006,newcastle65,null_04,36
1006,newcastle74,null_04,34
1006,CV0902,null_05,31
1006,CV0904,null_05,35
1006,CV0911,null_05,34
1006,CV0915,null_05,35
1006,CV0917,null_05,35
1006,CV0926,null_05,32
1006,CV0929,null_05,31
1006,CV0934,null_05,35
1006,CV0939,null_05,36
1006,CV0940,null_05,35
1006,CV0944,null_05,34
1006,MH8919176,null_05,35
1006,MH8919177,null_05,36
1006,MH8919178,null_05,34
1006,MH8919179,null_05,34
1006,MH8919226,null_05,31
1006,MH8919227,null_05,31
1006,MH8919282,null_05,36
1006,MH8919283,null_05,31
1006,MH8919332,null_05,36
1006,MH8919333,null_05,33
1006,newcastle65,null_05,36
1006,newcastle74,null_05,35
1006,CV0902,null_06,31
1006,CV0904,null_06,35
1006,CV0911,null_06,34
1006,CV0915,null_06,34
1006,CV0917,null_06,35
1006,CV0926,null_06,32
1006,CV0929,null_06,30
1006,CV0934,null_06,34
1006,CV0939,null_06,35
1006,CV0940,null_06,34
1006,CV0944,null_06,34
1006,MH8919176,null_06,34
1006,MH8919177,null_06,36
1006,MH8919178,null_06,34
